matrix_index,pt_root_id,brain_area,layer,cell_type,valid_function,x_um,y_um,z_um,mean_dist_um,out_degree,in_degree,out_strength,in_strength,mean_fcorr_signed,mean_fcorr_pos_clipped,mean_fcorr_abs,mean_fcorr_pairdist_resid,mean_fcorr_same_area,mean_dist_same_area,total_degree,total_strength
771,864691136125433894,V1,L4,4P,True,840.7566803535783,264.33707615211006,861.8400000000003,249.47953377630336,15.0,26.0,123972.0,201396.0,-0.003773142199513918,0.046370178564560806,0.09651349932863554,-0.03185652399070948,0.009580288909092155,210.21798628205113,41.0,325368.0
772,864691135811335116,V1,L6,6P-IT,True,678.4010566674356,551.5678509961085,888.5600000000003,360.5159396540645,6.0,6.0,6444.0,42884.0,0.01822541511930866,0.07022380618805729,0.12222219725680591,-0.0004325543840186055,-0.003821455258714425,294.1005359178667,12.0,49328.0
773,864691136619096795,V1,L5,5P-IT,True,618.6579576920193,395.1095256669217,882.0000000000002,283.44681434539297,15.0,31.0,135308.0,385744.0,0.024943884601567046,0.05761067777746654,0.09027747095336604,-0.002813417004033082,0.0246194298560445,197.17321799117747,46.0,521052.0
774,864691135405626862,V1,L2/3,23P,True,698.3354113849574,137.20045143142733,874.8000000000003,275.2118462977757,9.0,13.0,65512.0,94072.0,0.04270943814801102,0.07729468392994338,0.11187992971187574,0.015199707119696986,0.030276881646150448,205.06709875596263,22.0,159584.0
775,864691135764015926,V1,L4,4P,True,775.1501264052503,297.52939500791075,999.7200000000003,280.3386564214492,9.0,7.0,77100.0,57220.0,0.038639265827604435,0.06555977561993563,0.09248028541226683,0.01351693748310115,0.03884205017261375,227.2732790402675,16.0,134320.0
776,864691135890141321,V1,L2/3,23P,True,493.0252442698198,188.42943306442774,893.5200000000002,365.7429948159277,9.0,7.0,86096.0,79016.0,0.03143020242241359,0.06572776422631582,0.10002532603021805,0.011043157113594876,0.03690890217692544,271.33065078864536,16.0,165112.0
777,864691135577221406,V1,L5,6P-IT,True,670.3935513988715,507.24529020170127,913.4800000000002,334.0370973904218,11.0,12.0,79804.0,75056.0,0.030488761455204537,0.06594991081871446,0.10141106018222436,0.009114446555253662,0.04818661213238446,263.31435737540085,23.0,154860.0
778,864691136991359893,V1,L4,4P,True,701.024888239704,256.9947080977959,860.7600000000002,231.02820985720322,13.0,20.0,54436.0,155396.0,-0.0017887764799872671,0.047521529419208154,0.09683183531840357,-0.03463676732599993,0.005495036534303994,154.6849317871882,33.0,209832.0
779,864691135102381856,V1,L2/3,23P,True,705.653358387474,164.43789924997958,892.2400000000002,262.6675438194054,24.0,23.0,206448.0,244024.0,-0.0018611427735522326,0.03889109106872685,0.07964332491100594,-0.03070424507189787,-0.002619658700384242,192.2296335144552,47.0,450472.0
780,864691135464795710,V1,L2/3,23P,True,684.142806920548,98.95394494368614,816.6400000000002,304.4635695945545,8.0,15.0,50468.0,171344.0,0.0431069584141067,0.0757966406370479,0.1084863228599891,0.01888816289392325,0.05827698033656461,235.91685363324046,23.0,221812.0
781,864691135802453858,V1,L2/3,23P,True,730.2832939090589,97.33720115970209,943.4400000000003,313.15439482745455,9.0,11.0,72504.0,152488.0,-0.005024508011183644,0.042125888241722205,0.08927628449462806,-0.027493619477559968,-0.010265390008954753,254.78370251270545,20.0,224992.0
782,864691135388828033,V1,L6,6P-IT,True,667.7535542685996,535.2176425366793,912.8400000000003,354.1982871554607,1.0,11.0,1168.0,99180.0,0.01813112385811848,0.051373116742062054,0.08461510962600563,-0.001290393960782789,0.03894857671910086,285.13504725191683,12.0,100348.0
783,864691137198691137,V1,L2/3,23P,True,639.975706707053,111.79338647091319,882.7600000000002,307.4914480484294,26.0,27.0,266364.0,149372.0,0.025511579889596302,0.05632486176214227,0.08713814363468823,0.0008182825900932909,0.02487675338701439,230.21530083710738,53.0,415736.0
784,864691135591041291,V1,L2/3,23P,True,600.9084008376958,131.6961825586517,919.8800000000002,321.52850152593254,16.0,28.0,229312.0,318508.0,0.05834168813047827,0.08287790593782061,0.10741412374516293,0.03474156479025905,0.05718816492057331,238.93240124048265,44.0,547820.0
785,864691135470787666,V1,L2/3,23P,True,687.177048321163,190.575042443786,865.0000000000002,250.21781964074648,12.0,21.0,78064.0,203836.0,0.04867353964358249,0.08439840855691237,0.12012327747024225,0.017915685361961805,0.05727348571438414,173.9298297785153,33.0,281900.0
786,864691136010028974,RL,L5,5P-IT,True,1059.9923747063629,384.38153132456875,882.0000000000002,368.8174336105753,5.0,6.0,105268.0,36804.0,0.022084020231719365,0.06225249496074204,0.1024209696897647,0.006563711998466646,0.0676749159021576,215.62468646931862,11.0,142072.0
787,864691135124146727,V1,L6,6P-IT,True,613.2010583085766,523.5707593256367,913.2800000000002,363.6950701822206,1.0,15.0,3060.0,156056.0,0.01707356601847269,0.04994173685044957,0.08280990768242646,-0.0021958631540631513,0.029394682248595407,286.180660807243,16.0,159116.0
788,864691135849426270,V1,L5,5P-IT,True,928.7802492548736,396.4154337050375,782.6400000000001,311.8492658452348,4.0,6.0,17616.0,36316.0,0.03126562621286862,0.06079782766108202,0.0903300291092954,0.010864071968558216,0.032256569780074795,300.8117429282854,10.0,53932.0
789,864691135732210873,V1,L2/3,23P,True,690.7530459085369,195.96321479209647,852.2800000000002,247.2429041652014,10.0,37.0,121680.0,313984.0,-0.007130139932665333,0.03728148598236679,0.08169311189739892,-0.038176991692773846,-0.0024061077985950557,171.33668583156035,47.0,435664.0
790,864691135209432185,V1,L4,23P,True,626.5868504914437,252.34531327818877,853.4000000000002,254.52872393782116,10.0,21.0,108884.0,173688.0,0.02106054512839331,0.05189115339019369,0.08272176165199406,-0.010180913372756015,0.027162474136258455,166.30696901954832,31.0,282572.0
791,864691136120658712,V1,L2/3,23P,True,760.1892360886437,186.55517709701724,913.5600000000003,258.514071280803,22.0,16.0,174188.0,169028.0,0.050683954309575965,0.07522760371064147,0.09977125311170698,0.022451068913540165,0.051196735694746455,199.957526436751,38.0,343216.0
792,864691136380264149,AL,L5,5P-IT,True,1271.4673523861566,365.49291318213386,721.2000000000002,528.5603888828208,8.0,4.0,55120.0,24740.0,0.03348199760731937,0.06658201451538502,0.09968203142345067,0.025975081154487455,-0.017851634031090646,163.2225535413009,12.0,79860.0
793,864691135504327861,V1,L2/3,23P,True,628.9585847831008,181.17720741292223,821.7600000000002,276.26716386296613,17.0,28.0,199300.0,321212.0,0.04562693456818367,0.06585151513086013,0.08607609569353658,0.01716739599275674,0.048252027297912135,192.39782169940955,45.0,520512.0
794,864691135502730562,AL,L2/3,23P,True,1291.8965866039193,231.85289765805595,771.8400000000001,525.7811433589467,1.0,6.0,2696.0,13188.0,0.04278718781358584,0.09463451587799941,0.14648184394241295,0.03401588756832686,0.23017442386785095,96.8689428524268,7.0,15884.0
795,864691135350420951,V1,L6,6P-CT,True,619.6590445129723,546.685568738302,875.2800000000002,372.7417077840298,1.0,11.0,532.0,69572.0,-0.0111777545620839,0.03914698481556365,0.08947172419321119,-0.02951427012099,-0.025471621506144893,297.3768375967814,12.0,70104.0
796,864691135700409211,RL,L4,4P,True,1208.5354771059908,336.5378561156796,983.2000000000003,479.6454494073393,5.0,2.0,27048.0,26556.0,0.019634628812088547,0.06424049500569905,0.10884636119930954,0.010623916050324174,0.12816438963642943,192.28981010595078,7.0,53604.0
797,864691136452609023,V1,L5,5P-IT,True,609.6835277969864,402.2264345506393,831.1600000000002,290.6103476272982,6.0,20.0,32344.0,201452.0,0.01789075475519991,0.06345292358493577,0.10901509241467165,-0.009105063949030507,-0.004131128666236302,203.9295062304349,26.0,233796.0
798,864691135739587697,V1,L2/3,23P,True,658.756464518673,228.3056015216163,858.5600000000003,245.44141227647995,19.0,23.0,244472.0,217180.0,0.06866449583717384,0.09016807298450173,0.11167165013182967,0.03680050633170399,0.07500842705536073,162.313551015708,42.0,461652.0
799,864691136195400150,V1,L2/3,23P,True,567.0916387272655,98.9281653411488,950.8800000000002,367.3751324114625,12.0,9.0,109344.0,131636.0,0.034002822419060406,0.06582033563537175,0.09763784885168311,0.014849478384669212,0.04260066574631564,285.3390677785593,21.0,240980.0
800,864691136042982742,V1,L2/3,23P,True,650.1273768615357,116.92167751906801,817.4400000000003,302.00610425799505,8.0,20.0,130268.0,289716.0,0.046235312738256006,0.0706820329204924,0.0951287531027288,0.02116921546744647,0.052198654635983235,226.2779038094115,28.0,419984.0
801,864691136331249642,V1,L2/3,23P,True,700.6187655241972,144.14588834171713,844.0000000000002,270.2753462123049,13.0,24.0,104360.0,189040.0,0.03399148242668462,0.07026788832837458,0.10654429423006455,0.005958983406229025,0.02434192641300093,200.07790009780408,37.0,293400.0
802,864691135970206821,AL,L4,4P,True,1235.6388224161742,310.191813661509,729.1600000000001,490.88826286585845,6.0,4.0,36660.0,56600.0,0.02305366329770743,0.055387155660436206,0.08772064802316501,0.013786631168006326,-0.023619865902044845,146.42293829129125,10.0,93260.0
803,864691135510846217,V1,L6,6P-CT,True,648.4084106431253,547.7874340269855,875.1600000000002,363.78672709834194,5.0,6.0,10972.0,41644.0,0.06275916204738817,0.08389231130547926,0.10502546056357036,0.043967487226593334,0.06503293420640517,292.3558230219702,11.0,52616.0
804,864691135162908461,RL,L4,4P,True,1186.3929103522553,339.2262343547614,916.7200000000003,447.0262543495294,4.0,2.0,15744.0,29820.0,-0.016872340555628734,0.05165759663427957,0.12018753382418787,-0.027970554255886758,-0.06151455963480639,163.85841456778581,6.0,45564.0
805,864691136092725684,V1,L4,4P,True,719.7644900434312,257.22083248335093,825.8800000000002,232.08545270168335,19.0,12.0,295420.0,168180.0,0.03867828113289414,0.07412133599191202,0.10956439085092988,0.006434035758237276,0.0498117869412397,160.43231024887496,31.0,463600.0
806,864691136119885080,V1,L2/3,23P,True,845.5181549207962,234.8799728331187,912.2000000000003,261.8158531020001,11.0,16.0,68424.0,163832.0,0.029823790491155272,0.060434818349351875,0.09104584620754846,0.0032367475180203986,0.03602280880830723,225.02944377430097,27.0,232256.0
807,864691136391623039,RL,L5,5P-IT,True,1103.092464634696,381.53512022115996,891.0000000000002,395.22146649732554,1.0,7.0,2208.0,104040.0,0.04636724994283739,0.07830515433065674,0.11024305871847612,0.03261396670826498,-0.0055709993282778,193.49646978379388,8.0,106248.0
808,864691135417045946,V1,L2/3,23P,True,959.2166463413366,174.0941408597611,911.8400000000003,322.02562546629895,9.0,13.0,85820.0,133944.0,0.021989348485974138,0.0544155142180224,0.08684167995007067,0.0024436975991422106,0.013240543688611056,321.7544606623237,22.0,219764.0
809,864691136453419007,V1,L2/3,23P,True,708.7134663868139,217.57882249217,847.6000000000003,238.2497285279103,22.0,45.0,214660.0,554692.0,0.03144127562204298,0.06488541368003298,0.09832955173802299,-0.0003414532436415374,0.045785595635212006,164.97525231602827,67.0,769352.0
810,864691136380757461,V1,L5,5P-IT,True,654.4907070787979,400.4287969877246,877.6800000000003,270.5377539264454,17.0,25.0,216928.0,183048.0,0.015514580343309494,0.06423530181570876,0.11295602328810804,-0.0131935221775269,0.00999488480414896,189.2418878585221,42.0,399976.0
811,864691135852138183,AL,L2/3,23P,True,1301.2584393680304,163.03094859510725,829.0800000000003,540.4165711650404,2.0,7.0,11444.0,94484.0,-0.0074970537236029615,0.05596348390458422,0.1194240215327714,-0.015604080101419608,0.13577928934919534,133.81508685543218,9.0,105928.0
812,864691135952122147,AL,L2/3,23P,True,1333.3576208781249,183.12102540884777,791.5200000000002,565.7240132076857,7.0,9.0,87496.0,52304.0,0.014207858174232662,0.07650684234968065,0.13880582652512863,0.006670191275309028,0.2608956136941074,108.40510499506327,16.0,139800.0
813,864691135587519868,V1,L5,5P-IT,True,643.037520715139,387.413057203936,856.5600000000003,267.5835133946083,27.0,15.0,273680.0,97348.0,0.006382916737372043,0.05843049918764104,0.11047808163791004,-0.02288742833584432,0.022216426228737852,183.75456206783232,42.0,371028.0
814,864691135476495936,V1,L4,4P,True,676.9946274629448,285.6654336379866,822.8800000000002,236.5578814610595,65.0,21.0,509428.0,123044.0,0.017121550693881216,0.06790214530080636,0.11868273990773152,-0.015401311826266029,0.040439645792359556,155.86778100230842,86.0,632472.0
815,864691135749995049,RL,L2/3,23P,True,1182.3452702848176,135.08865415482742,954.4000000000002,472.9751427773468,3.0,2.0,10716.0,14280.0,0.01869967857709801,0.06264863505167449,0.10659759152625099,0.009386627630560255,0.1263160228620927,209.09836080541146,5.0,24996.0
816,864691135764583990,V1,L2/3,23P,True,715.137001814084,153.70360601023077,827.4800000000002,265.48969967728374,34.0,12.0,634396.0,107960.0,-0.03205486633045336,0.055867323807556324,0.143789513945566,-0.060330181631519375,-0.03189320499548791,197.93057231999737,46.0,742356.0
817,864691136298045979,RL,L5,5P-IT,True,1065.2823111693033,362.1017985564664,723.0000000000001,387.5746733172555,7.0,12.0,50228.0,125108.0,0.042313507959271614,0.0759280648573229,0.10954262175537419,0.028442338811910613,0.015028295414058262,250.8092517203869,19.0,175336.0
818,864691135861093992,V1,L2/3,23P,True,719.9657589229946,154.31880092498898,875.8400000000003,264.0974735831787,18.0,29.0,127640.0,290584.0,0.01895136713560307,0.05059188592781348,0.08223240472002388,-0.009467846431653427,0.01694927295571789,197.11801327660373,47.0,418224.0
819,864691136227484753,RL,L2/3,23P,True,1216.945549307992,248.48778510175512,826.0400000000003,459.3317103220818,2.0,7.0,5628.0,98328.0,0.03695007278342606,0.10069567814010816,0.16444128349679024,0.025626532047260266,0.15966696002725544,148.24944217057796,9.0,103956.0
820,864691135490326074,V1,L2/3,23P,True,715.6139034512439,111.53671296807653,826.0400000000003,290.1574096067438,11.0,23.0,83320.0,196888.0,0.03270201946721687,0.0625806630895949,0.09245930671197292,0.007347198562621275,0.04648286604292014,226.18295241276658,34.0,280208.0
821,864691135496440208,V1,L2/3,23P,True,652.898731277874,218.15644582867128,818.3200000000003,254.00973751140208,27.0,35.0,351844.0,301868.0,0.02668089005910734,0.0642237029624753,0.10176651586584329,-0.00410137287408099,0.030659325125540395,171.34700728778304,62.0,653712.0
822,864691135584629613,V1,L2/3,23P,True,632.0590387573106,136.92704455272695,833.5600000000003,294.9414693607802,20.0,29.0,245356.0,338556.0,0.031148819330600364,0.06517549374715062,0.09920216816370085,0.0049221284632042,0.04323905604373853,214.52030590158748,49.0,583912.0
823,864691136041575422,V1,L4,4P,True,687.5332870857992,261.4036147994572,850.8800000000002,232.34632634850183,17.0,31.0,206300.0,278968.0,-0.011689655988746463,0.047916808533601744,0.10752327305594994,-0.044640220646670704,-0.010040185318426572,153.21856879248966,48.0,485268.0
824,864691136438469534,V1,L2/3,23P,True,646.9027912289205,107.51684814805171,829.4400000000003,307.39493831568547,12.0,18.0,99924.0,211084.0,0.04959487975084593,0.0764196142132246,0.10324434867560328,0.025059712114567624,0.06733845886608539,231.74239897875384,30.0,311008.0
825,864691136135963787,V1,L2/3,23P,True,944.5412153409692,147.2409081129679,821.7600000000002,321.32178726952577,6.0,8.0,52652.0,93452.0,0.027117561941571538,0.05865771777980868,0.09019787361804583,0.007512787495101281,0.03863297519755924,317.3528783319089,14.0,146104.0
826,864691135273918993,RL,L2/3,23P,True,1240.6692818053546,175.5900467253584,756.7600000000001,497.72452604612516,2.0,8.0,24388.0,44924.0,-0.02157107558885605,0.03607126314235939,0.09371360187357483,-0.030885818999320545,0.02881036835571693,199.5525577640531,10.0,69312.0
827,864691135325487004,V1,L4,4P,True,665.5016149945661,274.5735436096059,852.8400000000003,236.69337137626638,21.0,23.0,169732.0,232944.0,-0.002018890679532286,0.04069723258338346,0.08341335584629919,-0.034840477936658884,-0.000878049250695182,153.41510683482775,44.0,402676.0
828,864691136034084795,V1,L2/3,23P,True,652.6515665767276,208.49815127888095,954.0000000000002,279.7890661727294,9.0,25.0,63024.0,268184.0,0.034702502299373564,0.07437722923437454,0.11405195616937551,0.007283288160772614,0.05044584217005264,200.69071593157304,34.0,331208.0
829,864691136813937267,V1,L2/3,23P,True,712.6217140342446,145.0032768564233,814.3600000000002,272.5498768870891,22.0,16.0,225388.0,207476.0,0.03712076326418674,0.07814991914787832,0.1191790750315699,0.009693138127683517,0.02724042370555322,205.5579932725612,38.0,432864.0
830,864691136812081779,AL,L2/3,23P,True,1282.9909707402062,192.6555644058055,700.7200000000001,542.0044735275611,11.0,12.0,40868.0,108036.0,-0.00010113196138700411,0.04893297737851566,0.09796708671841832,-0.007608333159757634,0.11859685780958086,126.44722311180263,23.0,148904.0
831,864691136604001745,V1,L2/3,23P,True,640.1834500566191,159.3524691649761,822.7200000000003,281.03556634972836,15.0,25.0,100972.0,182388.0,0.0549793916867247,0.07911252504636537,0.10324565840600605,0.027259689146764503,0.05237203314241612,200.1203645936036,40.0,283360.0
832,864691135448303762,V1,L2/3,23P,True,641.7388070233984,132.76284591255123,826.5600000000003,294.117938755371,19.0,21.0,159568.0,255884.0,0.05967600737102378,0.08897505570859014,0.11827410404615651,0.033520775682130945,0.06436961765102397,215.49434699372298,40.0,415452.0
833,864691135662408944,V1,L6,6P-CT,True,618.8338230746185,513.5274693721186,914.7600000000002,354.88211144943347,19.0,9.0,168516.0,59092.0,-0.01577395799852785,0.041406420106566734,0.0985867982116613,-0.0358204281329791,-0.01478846005987791,277.3172503553104,28.0,227608.0
